material,B_T,U_m_s,Ha,Re,Rm,N,feedback_sheet_upper,classification
Li,3.59206493e+00,2.08764489e-02,1.51454756e+04,1.15980272e+03,4.19745910e-03,1.97779698e+05,1.50775457e-04,drag-important
Li,3.73089402e+00,2.08764489e-02,1.57308304e+04,1.15980272e+03,4.19745910e-03,2.13363033e+05,1.56602751e-04,drag-important
Li,3.87508869e+00,2.08764489e-02,1.63388085e+04,1.15980272e+03,4.19745910e-03,2.30174202e+05,1.62655263e-04,drag-important
Li,4.02485632e+00,2.08764489e-02,1.69702843e+04,1.15980272e+03,4.19745910e-03,2.48309945e+05,1.68941698e-04,drag-important
Li,4.18041228e+00,2.08764489e-02,1.76261658e+04,1.15980272e+03,4.19745910e-03,2.67874629e+05,1.75471096e-04,drag-important
Li,4.34198031e+00,2.08764489e-02,1.83073964e+04,1.15980272e+03,4.19745910e-03,2.88980841e+05,1.82252848e-04,drag-important
Li,4.50979274e+00,2.08764489e-02,1.90149558e+04,1.15980272e+03,4.19745910e-03,3.11750040e+05,1.89296706e-04,drag-important
Li,4.68409093e+00,2.08764489e-02,1.97498615e+04,1.15980272e+03,4.19745910e-03,3.36313257e+05,1.96612801e-04,drag-important
Li,4.86512554e+00,2.08764489e-02,2.05131704e+04,1.15980272e+03,4.19745910e-03,3.62811843e+05,2.04211655e-04,drag-important
Li,5.05315693e+00,2.08764489e-02,2.13059804e+04,1.15980272e+03,4.19745910e-03,3.91398289e+05,2.12104196e-04,drag-important
Li,5.24845551e+00,2.08764489e-02,2.21294315e+04,1.15980272e+03,4.19745910e-03,4.22237101e+05,2.20301774e-04,drag-important
Li,5.45130215e+00,2.08764489e-02,2.29847080e+04,1.15980272e+03,4.19745910e-03,4.55505746e+05,2.28816178e-04,drag-important
Li,5.66198857e+00,2.08764489e-02,2.38730399e+04,1.15980272e+03,4.19745910e-03,4.91395673e+05,2.37659655e-04,drag-important
Li,5.88081777e+00,2.08764489e-02,2.47957049e+04,1.15980272e+03,4.19745910e-03,5.30113417e+05,2.46844921e-04,drag-important
Li,6.10810447e+00,2.08764489e-02,2.57540297e+04,1.15980272e+03,4.19745910e-03,5.71881785e+05,2.56385187e-04,drag-important
Li,6.34417553e+00,2.08764489e-02,2.67493927e+04,1.15980272e+03,4.19745910e-03,6.16941141e+05,2.66294173e-04,drag-important
Li,6.58937046e+00,2.08764489e-02,2.77832253e+04,1.15980272e+03,4.19745910e-03,6.65550786e+05,2.76586130e-04,drag-important
Li,6.84404189e+00,2.08764489e-02,2.88570143e+04,1.15980272e+03,4.19745910e-03,7.17990452e+05,2.87275859e-04,drag-important
Li,7.10855606e+00,2.08764489e-02,2.99723040e+04,1.15980272e+03,4.19745910e-03,7.74561912e+05,2.98378734e-04,drag-important
Li,7.38329340e+00,2.08764489e-02,3.11306984e+04,1.15980272e+03,4.19745910e-03,8.35590715e+05,3.09910721e-04,drag-important
Li,7.66864902e+00,2.08764489e-02,3.23338633e+04,1.15980272e+03,4.19745910e-03,9.01428062e+05,3.21888406e-04,drag-important
Li,7.96503329e+00,2.08764489e-02,3.35835291e+04,1.15980272e+03,4.19745910e-03,9.72452824e+05,3.34329015e-04,drag-important
Li,8.27287247e+00,2.08764489e-02,3.48814931e+04,1.15980272e+03,4.19745910e-03,1.04907373e+06,3.47250439e-04,drag-important
Li,8.59260927e+00,2.08764489e-02,3.62296218e+04,1.15980272e+03,4.19745910e-03,1.13173169e+06,3.60671260e-04,drag-important
Li,8.92470352e+00,2.08764489e-02,3.76298541e+04,1.15980272e+03,4.19745910e-03,1.22090240e+06,3.74610780e-04,drag-important
Li,9.26963282e+00,2.08764489e-02,3.90842037e+04,1.15980272e+03,4.19745910e-03,1.31709898e+06,3.89089047e-04,drag-important
Li,9.62789324e+00,2.08764489e-02,4.05947623e+04,1.15980272e+03,4.19745910e-03,1.42087503e+06,4.04126881e-04,drag-important
Li,1.00000000e+01,2.08764489e-02,4.21637021e+04,1.15980272e+03,4.19745910e-03,1.53282774e+06,4.19745910e-04,drag-important
Li,5.00000000e-01,2.33336568e-02,2.10818511e+03,1.29631427e+03,4.69151007e-03,3.42852389e+03,2.34575504e-05,drag-important
Li,5.19324412e-01,2.33336568e-02,2.18966398e+03,1.29631427e+03,4.69151007e-03,3.69866203e+03,2.43641571e-05,drag-important
Li,5.39395691e-01,2.33336568e-02,2.27429192e+03,1.29631427e+03,4.69151007e-03,3.99008472e+03,2.53058032e-05,drag-important
Li,5.60242700e-01,2.33336568e-02,2.36219063e+03,1.29631427e+03,4.69151007e-03,4.30446901e+03,2.62838427e-05,drag-important
Li,5.81895423e-01,2.33336568e-02,2.45348653e+03,1.29631427e+03,4.69151007e-03,4.64362407e+03,2.72996824e-05,drag-important
Li,6.04384997e-01,2.33336568e-02,2.54831090e+03,1.29631427e+03,4.69151007e-03,5.00950162e+03,2.83547830e-05,drag-important
Li,6.27743767e-01,2.33336568e-02,2.64680012e+03,1.29631427e+03,4.69151007e-03,5.40420718e+03,2.94506621e-05,drag-important
Li,6.52005326e-01,2.33336568e-02,2.74909583e+03,1.29631427e+03,4.69151007e-03,5.83001213e+03,3.05888955e-05,drag-important
Li,6.77204565e-01,2.33336568e-02,2.85534516e+03,1.29631427e+03,4.69151007e-03,6.28936684e+03,3.17711204e-05,drag-important
Li,7.03377726e-01,2.33336568e-02,2.96570089e+03,1.29631427e+03,4.69151007e-03,6.78491474e+03,3.29990369e-05,drag-important
Li,7.30562449e-01,2.33336568e-02,3.08032175e+03,1.29631427e+03,4.69151007e-03,7.31950755e+03,3.42744109e-05,drag-important
Li,7.58797829e-01,2.33336568e-02,3.19937256e+03,1.29631427e+03,4.69151007e-03,7.89622166e+03,3.55990766e-05,drag-important
Li,7.88124474e-01,2.33336568e-02,3.32302455e+03,1.29631427e+03,4.69151007e-03,8.51837587e+03,3.69749391e-05,drag-important
Li,8.18584558e-01,2.33336568e-02,3.45145555e+03,1.29631427e+03,4.69151007e-03,9.18955048e+03,3.84039770e-05,drag-important
Li,8.50221890e-01,2.33336568e-02,3.58485025e+03,1.29631427e+03,4.69151007e-03,9.91360785e+03,3.98882456e-05,drag-important
Li,8.83081967e-01,2.33336568e-02,3.72340050e+03,1.29631427e+03,4.69151007e-03,1.06947147e+04,4.14298794e-05,drag-important
Li,9.17212047e-01,2.33336568e-02,3.86730555e+03,1.29631427e+03,4.69151007e-03,1.15373661e+04,4.30310956e-05,drag-important
Li,9.52661215e-01,2.33336568e-02,4.01677237e+03,1.29631427e+03,4.69151007e-03,1.24464111e+04,4.46941969e-05,drag-important
Li,9.89480451e-01,2.33336568e-02,4.17201590e+03,1.29631427e+03,4.69151007e-03,1.34270810e+04,4.64215751e-05,drag-important
Li,1.02772271e+00,2.33336568e-02,4.33325941e+03,1.29631427e+03,4.69151007e-03,1.44850193e+04,4.82157144e-05,drag-important
Li,1.06744298e+00,2.33336568e-02,4.50073480e+03,1.29631427e+03,4.69151007e-03,1.56263139e+04,5.00791951e-05,drag-important
Li,1.10869840e+00,2.33336568e-02,4.67468291e+03,1.29631427e+03,4.69151007e-03,1.68575328e+04,5.20146971e-05,drag-important
Li,1.15154829e+00,2.33336568e-02,4.85535391e+03,1.29631427e+03,4.69151007e-03,1.81857611e+04,5.40250041e-05,drag-important
Li,1.19605428e+00,2.33336568e-02,5.04300764e+03,1.29631427e+03,4.69151007e-03,1.96186423e+04,5.61130070e-05,drag-important
Li,1.24228037e+00,2.33336568e-02,5.23791396e+03,1.29631427e+03,4.69151007e-03,2.11644223e+04,5.82817088e-05,drag-important
Li,1.29029305e+00,2.33336568e-02,5.44035318e+03,1.29631427e+03,4.69151007e-03,2.28319964e+04,6.05342283e-05,drag-important
Li,1.34016136e+00,2.33336568e-02,5.65061643e+03,1.29631427e+03,4.69151007e-03,2.46309609e+04,6.28738051e-05,drag-important
Li,1.39195702e+00,2.33336568e-02,5.86900612e+03,1.29631427e+03,4.69151007e-03,2.65716683e+04,6.53038038e-05,drag-important
Li,1.44575452e+00,2.33336568e-02,6.09583631e+03,1.29631427e+03,4.69151007e-03,2.86652868e+04,6.78277191e-05,drag-important
Li,1.50163124e+00,2.33336568e-02,6.33143322e+03,1.29631427e+03,4.69151007e-03,3.09238643e+04,7.04491808e-05,drag-important
Li,1.55966752e+00,2.33336568e-02,6.57613567e+03,1.29631427e+03,4.69151007e-03,3.33603983e+04,7.31719588e-05,drag-important
Li,1.61994684e+00,2.33336568e-02,6.83029559e+03,1.29631427e+03,4.69151007e-03,3.59889102e+04,7.59999690e-05,drag-important
Li,1.68255588e+00,2.33336568e-02,7.09427849e+03,1.29631427e+03,4.69151007e-03,3.88245262e+04,7.89372785e-05,drag-important
Li,1.74758469e+00,2.33336568e-02,7.36846402e+03,1.29631427e+03,4.69151007e-03,4.18835642e+04,8.19881116e-05,drag-important
Li,1.81512678e+00,2.33336568e-02,7.65324649e+03,1.29631427e+03,4.69151007e-03,4.51836281e+04,8.51568558e-05,drag-important
Li,1.88527930e+00,2.33336568e-02,7.94903548e+03,1.29631427e+03,4.69151007e-03,4.87437086e+04,8.84480682e-05,drag-important
Li,1.95814313e+00,2.33336568e-02,8.25625636e+03,1.29631427e+03,4.69151007e-03,5.25842928e+04,9.18664821e-05,drag-important
Li,2.03382306e+00,2.33336568e-02,8.57535096e+03,1.29631427e+03,4.69151007e-03,5.67274818e+04,9.54170137e-05,drag-important
Li,2.11242793e+00,2.33336568e-02,8.90677820e+03,1.29631427e+03,4.69151007e-03,6.11971185e+04,9.91047692e-05,drag-important
Li,2.19407079e+00,2.33336568e-02,9.25101471e+03,1.29631427e+03,4.69151007e-03,6.60189240e+04,1.02935052e-04,drag-important
Li,2.27886905e+00,2.33336568e-02,9.60855556e+03,1.29631427e+03,4.69151007e-03,7.12206463e+04,1.06913371e-04,drag-important
Li,2.36694466e+00,2.33336568e-02,9.97991494e+03,1.29631427e+03,4.69151007e-03,7.68322194e+04,1.11045447e-04,drag-important
Li,2.45842429e+00,2.33336568e-02,1.03656269e+04,1.29631427e+03,4.69151007e-03,8.28859361e+04,1.15337223e-04,drag-important
Li,2.55343950e+00,2.33336568e-02,1.07662462e+04,1.29631427e+03,4.69151007e-03,8.94166335e+04,1.19794871e-04,drag-important
Li,2.65212693e+00,2.33336568e-02,1.11823490e+04,1.29631427e+03,4.69151007e-03,9.64618936e+04,1.24424802e-04,drag-important
Li,2.75462852e+00,2.33336568e-02,1.16145336e+04,1.29631427e+03,4.69151007e-03,1.04062259e+05,1.29233675e-04,drag-important
Li,2.86109168e+00,2.33336568e-02,1.20634217e+04,1.29631427e+03,4.69151007e-03,1.12261469e+05,1.34228404e-04,drag-important
Li,2.97166951e+00,2.33336568e-02,1.25296588e+04,1.29631427e+03,4.69151007e-03,1.21106705e+05,1.39416174e-04,drag-important
Li,3.08652104e+00,2.33336568e-02,1.30139154e+04,1.29631427e+03,4.69151007e-03,1.30648869e+05,1.44804446e-04,drag-important
Li,3.20581145e+00,2.33336568e-02,1.35168879e+04,1.29631427e+03,4.69151007e-03,1.40942874e+05,1.50400967e-04,drag-important
Li,3.32971230e+00,2.33336568e-02,1.40392998e+04,1.29631427e+03,4.69151007e-03,1.52047958e+05,1.56213788e-04,drag-important
Li,3.45840177e+00,2.33336568e-02,1.45819022e+04,1.29631427e+03,4.69151007e-03,1.64028027e+05,1.62251267e-04,drag-important
Li,3.59206493e+00,2.33336568e-02,1.51454756e+04,1.29631427e+03,4.69151007e-03,1.76952022e+05,1.68522088e-04,drag-important
Li,3.73089402e+00,2.33336568e-02,1.57308304e+04,1.29631427e+03,4.69151007e-03,1.90894316e+05,1.75035269e-04,drag-important
Li,3.87508869e+00,2.33336568e-02,1.63388085e+04,1.29631427e+03,4.69151007e-03,2.05935143e+05,1.81800176e-04,drag-important
Li,4.02485632e+00,2.33336568e-02,1.69702843e+04,1.29631427e+03,4.69151007e-03,2.22161057e+05,1.88826540e-04,drag-important
Li,4.18041228e+00,2.33336568e-02,1.76261658e+04,1.29631427e+03,4.69151007e-03,2.39665434e+05,1.96124463e-04,drag-important
