material,electron_density,electron_temperature_ev,heat_flux,surface_delta_t,surface_temperature_gradient,marangoni_shear,surface_velocity,mean_velocity
Li,1e+18,3.2816290676266258,45985.129866052375,0.5063814955509444,25.31907477754722,-0.002531907477754722,-0.011252922123354322,-0.005626461061677161
Li,1.0600258488068824e+18,3.2816290676266258,48745.426318756894,0.5367774746414884,26.83887373207442,-0.0026838873732074418,-0.011928388325366409,-0.0059641941626832045
Li,1.1236548001387516e+18,3.2816290676266258,51671.41190899362,0.5689979981772586,28.44989990886293,-0.002844989990886293,-0.012644399959494637,-0.0063221999797473186
Li,1.191103133283008e+18,3.2816290676266258,54773.03226788101,0.6031525859872654,30.15762929936327,-0.003015762929936327,-0.01340339079971701,-0.006701695399858505
Li,1.2626001098748577e+18,3.2816290676266258,58060.83002148733,0.6393573319212171,31.967866596060855,-0.0031967866596060855,-0.01420794070936038,-0.00710397035468019
Li,1.3383887531737592e+18,3.2816290676266258,61545.98062595924,0.6777352984606919,33.8867649230346,-0.00338867649230346,-0.0150607844102376,-0.0075303922051188
Li,1.418726674116599e+18,3.2816290676266258,65240.33035368438,0.7184169350171807,35.920846750859035,-0.0035920846750859036,-0.015964820778159573,-0.007982410389079786
Li,1.5038869469554132e+18,3.2816290676266258,69156.43655960569,0.7615405213388258,38.077026066941286,-0.003807702606694129,-0.016923122696418352,-0.008461561348209176
Li,1.5941590374560028e+18,3.2816290676266258,73307.61036455534,0.8072526375330246,40.36263187665123,-0.004036263187665123,-0.01793894750073388,-0.00896947375036694
Li,1.689849786812462e+18,3.2816290676266258,77707.961900692,0.8557086623025392,42.785433115126956,-0.004278543311512696,-0.019015748051167538,-0.009507874025583769
Li,1.7912844546220096e+18,3.2816290676266258,82372.44827283392,0.9070733010886509,45.35366505443255,-0.004535366505443255,-0.020157184468636687,-0.010078592234318343
Li,1.898807824465269e+18,3.2816290676266258,87316.92439871178,0.961521145916558,48.0760572958279,-0.00480760572958279,-0.021367136575923512,-0.010683568287961756
Li,2.0127853758499466e+18,3.2816290676266258,92558.19690095083,1.0192372688459657,50.96186344229828,-0.005096186344229829,-0.022649717085465905,-0.011324858542732952
Li,2.133604526501402e+18,3.2816290676266258,98114.08123396417,1.0804178510440445,54.02089255220223,-0.005402089255220223,-0.024009285578756548,-0.012004642789378274
Li,2.2616759492228552e+18,3.2816290676266258,104003.46223994027,1.145270849619071,57.263542480953554,-0.005726354248095355,-0.025450463324868246,-0.012725231662434123
Li,2.3974349678010685e+18,3.2816290676266258,110246.35833974722,1.214016704481235,60.700835224061755,-0.006070083522406176,-0.026978148988471895,-0.013489074494235948
Li,2.541343036702629e+18,3.2816290676266258,116863.98957695828,1.2868890876334556,64.34445438167278,-0.006434445438167278,-0.02859753528074346,-0.01429876764037173
Li,2.693889309590164e+18,3.2816290676266258,123878.84974627386,1.364135697438968,68.2067848719484,-0.00682067848719484,-0.030314126609754848,-0.015157063304877424
Li,2.8555923019901005e+18,3.2816290676266258,131314.78285151423,1.446019100565511,72.30095502827555,-0.007230095502827555,-0.03213375779034469,-0.016066878895172346
Li,3.0270016537634555e+18,3.2816290676266258,139197.06415306783,1.5328176244679208,76.64088122339604,-0.007664088122339604,-0.034062613877064905,-0.017031306938532453
Li,3.208699997370444e+18,3.2816290676266258,147552.48608028176,1.6248263034427564,81.24131517213782,-0.008124131517213782,-0.03610725118761681,-0.018053625593808405
Li,3.401304938279246e+18,3.2816290676266258,156409.44930081637,1.7223578814706568,86.11789407353284,-0.008611789407353285,-0.03827461958823682,-0.01913730979411841
Li,3.6054711542504986e+18,3.2816290676266258,165798.0592565149,1.8257438752551567,91.28719376275784,-0.009128719376275784,-0.040572086116781265,-0.020286043058390633
