material,electron_density,electron_temperature_ev,ion_current_density,net_current_density,ohmic_heat_flux,plasma_heat_flux,retained_heat_flux,delta_b,feedback,classification,semi_infinite_delta_t
Li,4.051304969235378e+18,2.0,6331.331847226159,126.62663694452318,0.00010021440739925052,88638.64586116622,88638.64596138064,1.5912372494947837e-06,3.1824744989895675e-07,weak-feedback,0.9760757496233593
Li,4.294487988789272e+18,2.0,6711.375415433955,134.2275083086791,0.00011260639991722822,93959.25581607537,93959.25592868177,1.6867526160488367e-06,3.373505232097673e-07,weak-feedback,1.034665525064533
Li,4.5522682755073096e+18,2.0,7114.231421407021,142.28462842814042,0.00012653072179333742,99599.23989969831,99599.24002622903,1.7880013735543975e-06,3.576002747108795e-07,weak-feedback,1.0967722015166503
Li,4.825522042741279e+18,2.0,7541.269201085572,150.82538402171144,0.0001421768529081046,105577.768815198,105577.76895737485,1.8953276736698722e-06,3.7906553473397445e-07,weak-feedback,1.1626068839491368
Li,5.115178099293145e+18,2.0,7993.940285961933,159.87880571923867,0.0001597577032388129,111915.16400346707,111915.16416322478,2.00909632604908e-06,4.01819265209816e-07,weak-feedback,1.232393349086528
Li,5.422221006501592e+18,2.0,8473.783336938332,169.47566673876665,0.00017951251010343437,118632.96671713663,118632.96689664914,2.1296940383549656e-06,4.259388076709931e-07,weak-feedback,1.3063688060413412
Li,5.747694424835359e+18,2.0,8982.429374343672,179.64858748687345,0.00020171009366268017,125754.01124081141,125754.0114425215,2.2575307307061797e-06,4.5150614614123596e-07,weak-feedback,1.384784702604586
Li,6.092704661368687e+18,2.0,9521.607321886524,190.4321464377305,0.0002266525149805077,133302.50250641134,133302.50273306385,2.3930409290244394e-06,4.786081858048879e-07,weak-feedback,1.4679075799345451
Li,6.458424430196991e+18,2.0,10093.149883388589,201.8629976677718,0.0002546791864213677,141304.09836744022,141304.0986221194,2.5366852420187417e-06,5.073370484037483e-07,weak-feedback,1.5560199785489817
Li,6.846096838574672e+18,2.0,10698.999772274075,213.9799954454815,0.00028617149031780176,149785.99681183707,149785.99709800858,2.6889519268268087e-06,5.377903853653618e-07,weak-feedback,1.6494213987002988
Li,7.257039612324231e+18,2.0,11341.21631498947,226.8243262997894,0.0003215579687584583,158777.0284098526,158777.02873141057,2.8503585486354897e-06,5.70071709727098e-07,weak-feedback,1.7484293183980322
Li,7.692649574879161e+18,2.0,12021.982450799174,240.4396490159835,0.0003613201551183084,168307.75431118844,168307.7546725086,3.0214537399212887e-06,6.042907479842578e-07,weak-feedback,1.8533802725390194
Li,8.154407395185187e+18,2.0,12743.61215174984,254.87224303499679,0.0004059991266855654,178410.57012449775,178410.5705304969,3.202819065290793e-06,6.405638130581585e-07,weak-feedback,1.964630996813272
Li,8.643882620598297e+18,2.0,13508.558288024326,270.17116576048653,0.00045620286755237684,189119.81603234058,189119.81648854344,3.3950709982597388e-06,6.790141996519477e-07,weak-feedback,2.082559640273773
Li,9.162739011886769e+18,2.0,14319.420965420231,286.38841930840465,0.0005126145419622912,200471.89351588325,200471.8940284978,3.5988630166899092e-06,7.197726033379818e-07,weak-feedback,2.207567050691811
Li,9.712740198471207e+18,2.0,15178.95636329265,303.579127265853,0.0005760017906968561,212505.38908609707,212505.38966209887,3.814887824006418e-06,7.629775648012837e-07,weak-feedback,2.3400781370668677
Li,1.0295755673125085e+19,2.0,16090.08610300179,321.8017220600358,0.0006472271770050283,225261.20544202506,225261.20608925223,4.043879703745412e-06,8.087759407490824e-07,weak-feedback,2.480543313922303
Li,1.0913767146512693e+19,2.0,17055.907178710295,341.11814357420593,0.0007272599242219536,238782.7005019441,238782.70122920405,4.286617015435655e-06,8.573234030871309e-07,weak-feedback,2.6294400322962206
Li,1.1568875283162786e+19,2.0,18079.702484283778,361.59404968567554,0.0008171891048005424,253115.8347799729,253115.83559716202,4.5439248402972045e-06,9.087849680594409e-07,weak-feedback,2.787274402631169
Li,1.2263306841775593e+19,2.0,19164.951972078812,383.29903944157627,0.0009182384602302191,268309.32760910335,268309.32852734183,4.816677785750722e-06,9.633355571501445e-07,weak-feedback,2.9545829150793828
Li,1.2999422244132422e+19,2.0,20315.344481545977,406.30688963091956,0.0010317830535097015,284414.8227416437,284414.82377342676,5.105802958269663e-06,1.0211605916539327e-06,weak-feedback,3.1319342630707205
Li,1.377972359833554e+19,2.0,21534.790277854994,430.6958055570999,0.0011593679807779952,301487.0638899699,301487.06504933786,5.412283114680492e-06,1.0824566229360985e-06,weak-feedback,3.319931276341841
Li,1.460686320364986e+19,2.0,22827.43434316144,456.5486868632288,0.0013027293967283657,319584.08080426016,319584.0821069896,5.737160002622347e-06,1.1474320005244693e-06,weak-feedback,3.5192129699971146
Li,1.548365256585496e+19,2.0,24197.67046569308,483.95340931386164,0.001463818139915688,338767.38651970314,338767.3879835213,6.081537901520649e-06,1.2163075803041298e-06,weak-feedback,3.7304567165661666
Li,1.6413071953751267e+19,2.0,25650.156174545544,513.0031234909109,0.0016448262794464424,359102.1864436376,359102.18808846385,6.446587376110652e-06,1.2893174752221304e-06,weak-feedback,3.9543805484410446
Li,1.7398280529303622e+19,2.0,27189.82857095173,543.7965714190346,0.0018482169442943577,380657.5999933242,380657.6018415411,6.833549255269426e-06,1.3667098510538853e-06,weak-feedback,4.191745598519127
Li,1.8442627085855328e+19,2.0,28821.921109836734,576.4384221967347,0.002076757841154131,403506.89553771424,403506.8976144721,7.243738849680613e-06,1.4487477699361228e-06,weak-feedback,4.443358687347747
Li,1.9549661430912594e+19,2.0,30551.98138869968,611.0396277739936,0.0023335589169386295,427727.73944179557,427727.7417753545,7.67855042266808e-06,1.535710084533616e-06,weak-feedback,4.710075065564357
Li,2.0723146452190294e+19,2.0,32385.890004288456,647.7178000857691,0.002622114678424677,453402.4600600384,453402.46268215304,8.139461929395179e-06,1.6278923858790359e-06,weak-feedback,4.992801320954051
Li,2.1967070907932353e+19,2.0,34329.8805411622,686.597610823244,0.0029463517449261683,480618.3275762709,480618.3305226227,8.62804004053843e-06,1.725608008107686e-06,weak-feedback,5.292498460005688
Li,2.3285662984981967e+19,2.0,36390.56076008434,727.8112152016869,0.003310682281083476,509467.8506411809,509467.85395186313,9.145945467511519e-06,1.8291890935023038e-06,weak-feedback,5.6101851744410745
Li,2.468340467068651e+19,2.0,38574.93505826683,771.4987011653366,0.003720064036873758,540049.0908157356,540049.0945357997,9.694938607340355e-06,1.938987721468071e-06,weak-feedback,5.946941303820393
Li,2.6165046987488236e+19,2.0,40890.42827780966,817.8085655561932,0.00418006781185674,572465.9958893353,572466.0000694031,1.0276885526376574e-05,2.0553771052753146e-06,weak-feedback,6.303911505993466
Li,2.773562614198418e+19,2.0,43344.91094326214,866.8982188652428,0.004696953261698315,606828.7532056699,606828.7579026232,1.0893764303188493e-05,2.178752860637699e-06,weak-feedback,6.682309147873055
Li,2.9400480643347137e+19,2.0,45946.72601409017,918.9345202818034,0.005277754078534676,643254.1641972625,643254.1694750165,1.1547671752189498e-05,2.3095343504378995e-06,weak-feedback,7.083420429755158
Li,3.1165269449294365e+19,2.0,48704.717242983206,974.0943448596641,0.005930373704297364,681866.0414017648,681866.0473321385,1.2240830550857933e-05,2.4481661101715866e-06,weak-feedback,7.5086087572052005
Li,3.303599120128346e+19,2.0,51628.25923639247,1032.5651847278493,0.00666369287945036,722795.6293094946,722795.6359731875,1.2975596794774396e-05,2.5951193589548794e-06,weak-feedback,7.959319375370485
Li,3.50190046143172e+19,2.0,54727.2893194787,1094.545786389574,0.007487690490644818,766182.0504727019,766182.0579603924,1.3754468006156596e-05,2.750893601231319e-06,weak-feedback,8.437084281471233
Li,3.712105009066372e+19,2.0,58012.34131378024,1160.246826275605,0.008413579361766335,812172.7783929234,812172.7868065027,1.4580091623113254e-05,2.9160183246226506e-06,weak-feedback,8.94352743216817
Li,3.934927263095861e+19,2.0,61494.581342414465,1229.8916268482894,0.009453958836197074,860924.1387938025,860924.1482477613,1.5455273998472742e-05,3.0910547996945484e-06,weak-feedback,9.480370263506863
Li,4.171124612056533e+19,2.0,65185.84578451678,1303.7169156903356,0.010622986226607008,912601.8409832348,912601.851606221,1.6382989938774007e-05,3.2765979877548013e-06,weak-feedback,10.049437542201522
Li,4.421499907374468e+19,2.0,69098.68150792636,1381.9736301585272,0.01193656946533461,967381.5411109691,967381.5530475386,1.7366392815843387e-05,3.4732785631686774e-06,weak-feedback,10.652663568147068
Li,4.6869041923142115e+19,2.0,73246.38851687667,1464.9277703375335,0.01341258357691311,1025449.4392362734,1025449.452648857,1.8408825285328284e-05,3.6817650570656567e-06,weak-feedback,11.29209874924297
Li,4.9682395947343675e+19,2.0,77643.06515964026,1552.8613031928053,0.015071113918460357,1087002.9122349636,1087002.9273060774,1.9513830648617558e-05,3.902766129723511e-06,weak-feedback,11.969916570875146
Li,5.266462393484259e+19,2.0,82303.65604981573,1646.0731209963146,0.016934729497915926,1152251.1846974203,1152251.2016321498,2.0685164896774582e-05,4.137032979354917e-06,weak-feedback,12.688420983749412
Li,5.582586268862678e+19,2.0,87244.00286411564,1744.880057282313,0.01902879008938455,1221416.040097619,1221416.059126409,2.192680947741381e-05,4.385361895482762e-06,weak-feedback,13.450054235183732
Li,5.917685748188806e+19,2.0,92480.89818934425,1849.6179637868852,0.021381791324769646,1294732.5746508196,1294732.5960326109,2.3242984827922363e-05,4.648596965584473e-06,weak-feedback,14.25740517048219
Li,6.272899858196231e+19,2.0,98032.14260158251,1960.6428520316504,0.024025752457642525,1372449.9964221553,1372450.0204479077,2.463816472102389e-05,4.927632944204778e-06,weak-feedback,15.113218032605655
Li,6.649435996665032e+19,2.0,103916.60517159985,2078.332103431997,0.02699665207597543,1454832.4724023978,1454832.49939905,2.6117091471447137e-05,5.223418294289427e-06,weak-feedback,16.02040179005048
Li,7.048574036451889e+19,2.0,110154.28760215481,2203.0857520430964,0.030334917692845593,1542160.0264301673,1542160.0567650849,2.7684792055387746e-05,5.536958411077549e-06,weak-feedback,16.982040024641375
Li,7.471670675868067e+19,2.0,116766.3922151916,2335.327844303832,0.034085975877379895,1634729.4910126824,1634729.5250986584,2.9346595197554427e-05,5.869319039510885e-06,weak-feedback,18.001401412847773
Li,7.920164050192541e+19,2.0,123775.39402002582,2475.5078804005166,0.03830087041203161,1732855.5162803617,1732855.5545812321,3.1108149483879614e-05,6.221629896775923e-06,weak-feedback,19.08195083625049
Li,8.395578619995103e+19,2.0,131205.11710748417,2624.1023421496834,0.04303695688797159,1836871.6395047787,1836871.6825417355,3.297544256146086e-05,6.595088512292173e-06,weak-feedback,20.227361158923994
Li,8.899530352885224e+19,2.0,139080.81562966734,2781.6163125933467,0.04835868319053379,1947131.4188153427,1947131.467174026,3.4954821490995154e-05,6.990964298199031e-06,weak-feedback,21.44152571176659
Li,9.433732216299774e+19,2.0,147429.25964059166,2948.585192811833,0.054338466495432475,2064009.634968283,2064009.6893067495,3.7053014320885195e-05,7.410602864177039e-06,weak-feedback,22.72857152621358
Li,1e+20,2.0,156278.8260894884,3125.576521789768,0.06105767870977139,2187903.5652528377,2187903.6263105166,3.9277152956349894e-05,7.855430591269978e-06,weak-feedback,24.092873362315974
Li,1e+18,2.101531698522466,1601.9653382441513,32.03930676488303,6.415732362339247e-06,23566.066567780435,23566.066574196167,4.0261780303466515e-07,8.052356060693303e-08,weak-feedback,0.25950606360914485
Li,1.0600258488068824e+18,2.101531698522466,1698.1246674314611,33.96249334862922,7.209068465348027e-06,24980.639716550955,24980.639723760025,4.2678527840658317e-07,8.535705568131663e-08,weak-feedback,0.275083135352312
Li,1.1236548001387516e+18,2.101531698522466,1800.05604197394,36.0011208394788,8.100504385617218e-06,26480.12381927585,26480.123827376356,4.5240342700122004e-07,9.0480685400244e-08,weak-feedback,0.29159523404934434
Li,1.191103133283008e+18,2.101531698522466,1908.1059337933825,38.16211867586765,9.10217063644379e-06,28069.615728039225,28069.615737141397,4.795593267101107e-07,9.591186534202214e-08,weak-feedback,0.3090984854868735
Li,1.2626001098748577e+18,2.101531698522466,2022.6416120827794,40.452832241655585,1.022769772732206e-05,29754.518237797794,29754.51824802549,5.083452823491421e-07,1.0166905646982842e-07,weak-feedback,0.32765238444952255
Li,1.3383887531737592e+18,2.101531698522466,2144.0523916801694,42.88104783360339,1.1492401645673637e-05,31540.558450861477,31540.558462353878,5.388591394091237e-07,1.0777182788182475e-07,weak-feedback,0.3473199969468704
Li,1.418726674116599e+18,2.101531698522466,2272.750956377198,45.455019127543956,1.2913492274283669e-05,33433.807243717514,33433.80725663101,5.712046166395025e-07,1.142409233279005e-07,weak-feedback,0.36816817457926243
Li,1.5038869469554132e+18,2.101531698522466,2409.174761660393,48.18349523320786,1.4510307580553527e-05,35440.69990236736,35440.69991687767,6.054916585956986e-07,1.210983317191397e-07,weak-feedback,0.3902677817711113
Li,1.5941590374560028e+18,2.101531698522466,2553.7875216531766,51.07575043306353,1.6304576764378687e-05,37568.05799631696,37568.058012621535,6.418368093483924e-07,1.283673618696785e-07,weak-feedback,0.41369393664406845
Li,1.689849786812462e+18,2.101531698522466,2707.080785312833,54.141615706256665,1.8320715945524864e-05,39823.11256557207,39823.112583892784,6.803636086250309e-07,1.3607272172500618e-07,weak-feedback,0.4385262663488135
Li,1.7912844546220096e+18,2.101531698522466,2869.575607240038,57.391512144800764,2.0586160414167588e-05,42213.52869945257,42213.528720038725,7.212030117300619e-07,1.442406023460124e-07,weak-feedback,0.4648491777233509
Li,1.898807824465269e+18,2.101531698522466,3041.8243187801463,60.83648637560293,2.3131737965805756e-05,44747.43159077089,44747.43161390263,7.644938346712389e-07,1.5289876693424777e-07,weak-feedback,0.49275214419780045
Li,2.0127853758499466e+18,2.101531698522466,3224.412405436342,64.48824810872684,2.599208840082944e-05,47433.434153934824,47433.43417992691,8.103832260050084e-07,1.620766452010017e-07,weak-feedback,0.5223300099208926
Li,2.133604526501402e+18,2.101531698522466,3417.960496976071,68.35920993952142,2.920613489722228e-05,50280.66630084971,50280.66633005585,8.590271670048116e-07,1.7180543340096232e-07,weak-feedback,0.5536833121419089
Li,2.2616759492228552e+18,2.101531698522466,3623.1264769954532,72.46252953990907,3.281761367076372e-05,53298.80597413382,53298.80600695143,9.105910018524468e-07,1.8211820037048938e-07,weak-feedback,0.5869186229438967
Li,2.3974349678010685e+18,2.101531698522466,3840.6077191117956,76.81215438223592,3.687566913025278e-05,56498.11204312454,56498.11208000021,9.652499996545497e-07,1.9304999993090993e-07,weak-feedback,0.6221489114896652
Li,2.541343036702629e+18,2.101531698522466,4071.143457385746,81.42286914771492,4.1435522626536915e-05,59889.45917449945,59889.45921593497,1.0231899501946568e-06,2.0463799003893135e-07,weak-feedback,0.6594939280119483
Li,2.693889309590164e+18,2.101531698522466,4315.517299029911,86.31034598059821,4.655922389556604e-05,63484.3747960339,63484.374842593126,1.0846077954457627e-06,2.1692155908915255e-07,weak-feedback,0.6990806108528831
Li,2.8555923019901005e+18,2.101531698522466,4574.559887944966,91.49119775889933,5.2316495420987666e-05,67295.0782791401,67295.07833145659,1.1497122989899565e-06,2.299424597979913e-07,weak-feedback,0.7410435179363841
Li,3.0270016537634555e+18,2.101531698522466,4849.15172813678,96.9830345627356,5.87856812062298e-05,71334.52247337108,71334.52253215676,1.2187247556205408e-06,2.4374495112410816e-07,weak-feedback,0.7855252841400104
Li,3.208699997370444e+18,2.101531698522466,5140.226176611552,102.80452353223103,6.605481286680653e-05,75616.43773406881,75616.43780012362,1.2918797435386242e-06,2.5837594870772486e-07,weak-feedback,0.8326771061209718
Li,3.401304938279246e+18,2.101531698522466,5448.772615922016,108.97545231844032,7.422280755005411e-05,80155.37859280905,80155.37866703185,1.3694259217009476e-06,2.7388518434018953e-07,weak-feedback,0.8826592562442243
Li,3.6054711542504986e+18,2.101531698522466,5775.839817148431,115.51679634296863,8.340081398339308e-05,84966.77322927944,84966.77331268025,1.4516268750291942e-06,2.9032537500583885e-07,weak-feedback,0.9356416273595413
Li,3.821892620633115e+18,2.101531698522466,6122.539504745356,122.45079009490712,9.371372496791876e-05,90066.97591274884,90066.97600646256,1.538762010353704e-06,3.077524020707408e-07,weak-feedback,0.9918043102792873
Li,4.051304969235378e+18,2.101531698522466,6490.050135371365,129.8010027074273,0.00010530187689908469,95473.32259138064,95473.32269668252,1.6311275061369699e-06,3.2622550122739395e-07,weak-feedback,1.051338205919789
Li,4.294487988789272e+18,2.101531698522466,6879.6209035462525,137.59241807092505,0.00011832295944127638,101204.18981834153,101204.1899366645,1.7290373192050947e-06,3.458074638410189e-07,weak-feedback,1.114445674187011
Li,4.5522682755073096e+18,2.101531698522466,7292.575987751187,145.85151975502376,0.00013295416134281304,107279.05721500034,107279.0573479545,1.8328242519091571e-06,3.6656485038183143e-07,weak-feedback,1.1813412218121504
Li,4.825522042741279e+18,2.101531698522466,7730.319051404642,154.60638102809284,0.00014939458159127393,113718.57368353283,113718.5738329274,1.9428410833438436e-06,3.885682166687687e-07,weak-feedback,1.2522522314751416
Li,5.115178099293145e+18,2.101531698522466,8194.33801401322,163.88676028026438,0.00016786793871975526,120544.62759399488,120544.62776186282,2.0594617684684403e-06,4.1189235369368804e-07,weak-feedback,1.3274197346944263
Li,5.422221006501592e+18,2.101531698522466,8686.210108714866,173.72420217429732,0.0001886256151318508,127780.42118443397,127780.4213730596,2.1830827092060816e-06,4.366165418412163e-07,weak-feedback,1.4070992311100863
Li,5.747694424835359e+18,2.101531698522466,9207.6072434054,184.15214486810802,0.00021195007787202903,135450.5494269306,135450.54963888068,2.314124101841806e-06,4.628248203683612e-07,weak-feedback,1.4915615569451461
Li,6.092704661368687e+18,2.101531698522466,9760.301683671207,195.20603367342414,0.0002381587223906875,143581.08362764068,143581.0838657994,2.4530313652993243e-06,4.906062730598649e-07,weak-feedback,1.581093805597001
Li,6.458424430196991e+18,2.101531698522466,10346.172076844814,206.9234415368963,0.0002676081916092084,152199.66004500174,152199.66031260992,2.6002766551513216e-06,5.200553310302643e-07,weak-feedback,1.676000303488136
Li,6.846096838574672e+18,2.101531698522466,10967.20983765949,219.3441967531898,0.0003006992290581378,161335.57382732196,161335.5741280212,2.756360468509501e-06,5.512720937019002e-07,weak-feedback,1.7766036444931101
Li,7.257039612324231e+18,2.101531698522466,11625.525917208193,232.51051834416387,0.00033788213212919855,171019.8785890524,171019.87892693453,2.9218133452495204e-06,5.843626690499041e-07,weak-feedback,1.8832457864579015
Li,7.692649574879161e+18,2.101531698522466,12323.357978215023,246.46715956430046,0.0003796628796480897,181285.4919642102,181285.49234387308,3.0971976713533985e-06,6.194395342706798e-07,weak-feedback,1.9962892135387662
Li,8.154407395185187e+18,2.101531698522466,13063.078001008447,261.26156002016893,0.00042661001715107706,192167.3074957352,192167.30792234524,3.283109590499086e-06,6.566219180998172e-07,weak-feedback,2.1161181683114743
Li,8.643882620598297e+18,2.101531698522466,13847.200346049493,276.94400692098986,0.000479362393559083,203702.3132410999,203702.3137204623,3.4801810303948107e-06,6.960362060789621e-07,weak-feedback,2.2431399578389497
Li,9.162739011886769e+18,2.101531698522466,14678.390300420071,293.5678060084014,0.0005386378545286651,215929.7174973224,215929.71803596025,3.68908185074587e-06,7.37816370149174e-07,weak-feedback,2.3777863381367434
Li,9.712740198471207e+18,2.101531698522466,15559.473137321495,311.1894627464299,0.000605243010777573,228891.08207272948,228891.08267797247,3.910522120154955e-06,7.821044240309911e-07,weak-feedback,2.5205149817422186
Li,1.0295755673125085e+19,2.101531698522466,16493.44371937697,329.8688743875394,0.000680084214310639,242630.46355846888,242630.4642385531,4.145254529695313e-06,8.290509059390626e-07,weak-feedback,2.671811033375815
Li,1.0913767146512693e+19,2.101531698522466,17483.476678381114,349.6695335676223,0.0007641798919087408,257194.56307997336,257194.56384415325,4.394076951360847e-06,8.788153902721694e-07,weak-feedback,2.8321887589823085
Li,1.1568875283162786e+19,2.101531698522466,18532.937206096278,370.65874412192557,0.0008586744037127694,272632.88503736403,272632.88589603844,4.657835150089041e-06,9.315670300178083e-07,weak-feedback,3.0021932937569726
Li,1.2263306841775593e+19,2.101531698522466,19645.392492776857,392.90784985553717,0.0009648536154881334,288997.90537440096,288997.9063392546,4.937425658575668e-06,9.874851317151336e-07,weak-feedback,3.182402495098714
Li,1.2999422244132422e+19,2.101531698522466,20824.62385230014,416.4924770460028,0.0010841623964744699,306345.2499479104,306345.25103207276,5.233798824652552e-06,1.0467597649305104e-06,weak-feedback,3.3734289067882
Li,1.377972359833554e+19,2.101531698522466,22074.63957511851,441.49279150237015,0.0012182242809284705,324733.88360399037,324733.88482221466,5.547962041586785e-06,1.1095924083173571e-06,weak-feedback,3.57592184106748
Li,1.460686320364986e+19,2.101531698522466,23399.688552720996,467.99377105441994,0.001368863560910855,344226.31060367526,344226.3119725388,5.8809831722813975e-06,1.1761966344562794e-06,weak-feedback,3.7905695856982016
Li,1.548365256585496e+19,2.101531698522466,24804.274719914767,496.08549439829534,0.001538130110952507,364888.78707932244,364888.78861745255,6.233994179016582e-06,1.2467988358033163e-06,weak-feedback,4.018101743500415
Li,1.6413071953751267e+19,2.101531698522466,26293.172364016744,525.8634472803349,0.0017283272824097345,386791.54624387255,386791.54797219986,6.608194971069214e-06,1.3216389942138428e-06,weak-feedback,4.259291712324167
Li,1.7398280529303622e+19,2.101531698522466,27871.44235299251,557.4288470598502,0.001942043247090462,410009.0371184874,410009.03906053066,7.004857483289016e-06,1.4009714966578032e-06,weak-feedback,4.514959313883534
Li,1.8442627085855328e+19,2.101531698522466,29544.44933770298,590.8889867540596,0.0021821862166702456,434620.17759001727,434620.1797722035,7.425329999494682e-06,1.4850659998989364e-06,weak-feedback,4.785973580388672
Li,1.9549661430912594e+19,2.101531698522466,31317.87998673054,626.3575997346107,0.0024520240171581427,460708.62265845604,460708.62511048006,7.871041735385558e-06,1.5742083470771118e-06,weak-feedback,5.073255708447814
Li,2.0723146452190294e+19,2.101531698522466,33197.76231576611,663.9552463153221,0.0027552285569352507,488363.0487861795,488363.05154140806,8.343507696546472e-06,1.6687015393092943e-06,weak-feedback,5.37778219027982
Li,2.1967070907932353e+19,2.101531698522466,35190.48617725912,703.8097235451824,0.0030959257934796624,517677.455315487,517677.4584114128,8.844333828058433e-06,1.7688667656116867e-06,weak-feedback,5.7005881328804175
Li,2.3285662984981967e+19,2.101531698522466,37302.82497997596,746.0564995995192,0.003478751878716796,548751.483978986,548751.4874577379,9.375222473219064e-06,1.8750444946438129e-06,weak-feedback,6.042770776424235
Li,2.468340467068651e+19,2.101531698522466,39541.958712293585,790.8391742458717,0.003908916247011827,581690.7575888609,581690.7614977772,9.937978159927397e-06,1.9875956319854794e-06,weak-feedback,6.405493223861989
Li,2.6165046987488236e+19,2.101531698522466,41915.498347485714,838.3099669497143,0.004392272504295194,616607.2390562509,616607.2434485235,1.0534513734401299e-05,2.1069027468802596e-06,weak-feedback,6.789988394389911
Li,2.773562614198418e+19,2.101531698522466,44431.511713957014,888.6302342791403,0.004935398082968749,653619.6119610706,653619.6168964687,1.1166856863076494e-05,2.2333713726152987e-06,weak-feedback,7.197563214229591
Li,2.9400480643347137e+19,2.101531698522466,47098.550918360226,941.9710183672046,0.005545683746523429,692853.6839658589,692853.6895115427,1.1837156924787625e-05,2.367431384957525e-06,weak-feedback,7.629603058963013
Li,3.1165269449294365e+19,2.101531698522466,49925.681414808976,998.5136282961795,0.006231434161832506,734442.8144448852,734442.8206763194,1.2547692316658266e-05,2.5095384633316534e-06,weak-feedback,8.087576462522566
Li,3.303599120128346e+19,2.101531698522466,52922.512818994874,1058.4502563798974,0.007001980907691691,778528.3677820549,778528.3747840358,1.3300878198533276e-05,2.6601756397066552e-06,weak-feedback,8.57304010884224
Li,3.50190046143172e+19,2.101531698522466,56099.231571948156,1121.984631438963,0.007867809457407662,825260.1938784096,825260.2017462191,1.4099274702277193e-05,2.8198549404554385e-06,weak-feedback,9.087644123137041
Li,3.712105009066372e+19,2.101531698522466,59466.6355644682,1189.332711289364,0.008840701863393184,874797.1375024935,874797.1463431953,1.4945595633842787e-05,2.9891191267685575e-06,weak-feedback,9.633137680795977
Li,3.934927263095861e+19,2.101531698522466,63036.17083991494,1260.7234167982988,0.009933897085397356,927307.5782149116,927307.5881488087,1.5842717697688634e-05,3.168543539537727e-06,weak-feedback,10.211374952953754
Li,4.171124612056533e+19,2.101531698522466,66819.9705001165,1336.39941000233,0.011162271144091096,982970.0027023163,982970.0138645874,1.6793690274900217e-05,3.3587380549800433e-06,weak-feedback,10.824321408950555
Li,4.421499907374468e+19,2.101531698522466,70830.89594663624,1416.617918932725,0.012542539551508027,1041973.6114662178,1041973.6240087573,1.7801745788250842e-05,3.5603491576501685e-06,weak-feedback,11.474060497102325
Li,4.6869041923142115e+19,2.101531698522466,75082.58059758568,1501.6516119517137,0.014093484772982376,1104518.9619288594,1104518.976022344,1.88703106894351e-05,3.77406213788702e-06,weak-feedback,12.162800726490728
Li,4.9682395947343675e+19,2.101531698522466,79589.47622856627,1591.7895245713255,0.01583621181584379,1170818.6501419262,1170818.665978138,2.0003017105817866e-05,4.000603421163573e-06,weak-feedback,12.892883173842115
Li,5.266462393484259e+19,2.101531698522466,84366.90209528116,1687.3380419056232,0.01779443542288689,1241098.033415624,1241098.0512100593,2.120371518629317e-05,4.240743037258634e-06,weak-feedback,13.666789441015963
Li,5.582586268862678e+19,2.101531698522466,89431.09700475755,1788.621940095151,0.019994802778685893,1315595.9963239492,1315596.016318752,2.24764861882098e-05,4.4952972376419595e-06,weak-feedback,14.487150090145958
Li,5.917685748188806e+19,2.101531698522466,94799.27451219875,1895.9854902439752,0.02246725612009804,1394565.76269023,1394565.785157486,2.382565634985326e-05,4.7651312699706525e-06,weak-feedback,15.35675358510948
Li,6.272899858196231e+19,2.101531698522466,100489.68143107014,2009.7936286214028,0.02524544018529491,1478275.7563127286,1478275.7815581688,2.5255811595634287e-05,5.051162319126857e-06,weak-feedback,16.278555769716004
Li,6.649435996665032e+19,2.101531698522466,106521.65985530334,2130.433197106067,0.028367160045822362,1567010.513356036,1567010.5417231962,2.6771813123968942e-05,5.354362624793788e-06,weak-feedback,17.255689914832168
Li,7.048574036451889e+19,2.101531698522466,112915.71290443595,2258.314258088719,0.03187489555179251,1661071.649509541,1661071.6813844366,2.8378813930834412e-05,5.675762786166883e-06,weak-feedback,18.29147736859443
Li,7.471670675868067e+19,2.101531698522466,119693.57441515898,2393.8714883031794,0.035816379390692994,1760778.8852003997,1760778.921016779,3.0082276325165333e-05,6.016455265033066e-06,weak-feedback,19.389438845910057
Li,7.920164050192541e+19,2.101531698522466,126878.28281615864,2537.565656323173,0.04024524662594284,1866471.1323457896,1866471.1725910362,3.1887990495626567e-05,6.377598099125313e-06,weak-feedback,20.553306395620503
Li,8.395578619995103e+19,2.101531698522466,134494.2594373582,2689.885188747164,0.04522176455400854,1978507.6463383886,1978507.6915601532,3.3802094191872346e-05,6.7604188383744695e-06,weak-feedback,21.787036086004292
Li,8.899530352885224e+19,2.101531698522466,142567.3915197387,2851.347830394774,0.050813652811856166,2097269.2471807576,2097269.2979944106,3.583109358718967e-05,7.166218717437934e-06,weak-feedback,23.094821451738536
Li,9.433732216299774e+19,2.101531698522466,151125.1202078942,3022.5024041578836,0.057097004894626165,2223159.6139193536,2223159.6710163583,3.798188539343958e-05,7.596377078687917e-06,weak-feedback,24.48110774802627
Li,1e+20,2.101531698522466,160196.53382441515,3203.930676488303,0.06415732362339248,2356606.656778044,2356606.7209353675,4.0261780303466514e-05,8.052356060693303e-06,weak-feedback,25.9506070603406
Li,1e+18,2.2082177399473606,1642.1245341746983,32.84249068349396,6.741432464346174e-06,25383.179692971553,25383.179699712986,4.127109098274235e-07,8.25421819654847e-08,weak-feedback,0.27951584644034966
