material,velocity,magnetic_field,re,ha,interaction,rm,feedback,classification
PbLi,0.01123654800138751,1.8151267807296594,3121.263333718753,1963.0163060164757,1234.5747877336228,0.0005648105064458892,1.0252026762874156e-05,drag-important
PbLi,0.01123654800138751,1.8852792979721031,3121.263333718753,2038.884579636273,1331.8486409558288,0.0005648105064458892,1.0648255550795742e-05,drag-important
PbLi,0.01123654800138751,1.958143127574487,3121.263333718753,2117.685072883796,1436.7868354676089,0.0005648105064458892,1.1059798115788835e-05,drag-important
PbLi,0.01123654800138751,2.0338230585736428,3121.263333718753,2199.531112602203,1549.9932553082738,0.0005648105064458892,1.1487246317343065e-05,drag-important
PbLi,0.01123654800138751,2.1124279299795465,3121.263333718753,2284.54040558398,1672.1193653749222,0.0005648105064458892,1.1931214889621893e-05,drag-important
PbLi,0.01123654800138751,2.1940707873020178,3121.263333718753,2372.835207850829,1803.86796038396,0.0005648105064458892,1.2392342325541838e-05,drag-important
PbLi,0.01123654800138751,2.278869045127002,3121.263333718753,2464.542500476041,1945.9972092184903,0.0005648105064458892,1.2871291795020422e-05,drag-important
PbLi,0.01123654800138751,2.3669446559762215,3121.263333718753,2559.794172202177,2099.3250179354,0.0005648105064458892,1.3368752098713208e-05,drag-important
PbLi,0.01123654800138751,2.4584242856930683,3121.263333718753,2658.727209116729,2264.733736539827,0.0005648105064458892,1.3885438658611755e-05,drag-important
PbLi,0.01123654800138751,2.553439495606943,3121.263333718753,2761.4838916585054,2443.1752366128744,0.0005648105064458892,1.4422094546926937e-05,drag-important
PbLi,0.01123654800138751,2.6521269317380396,3121.263333718753,2868.211999238091,2635.6763890126304,0.0005648105064458892,1.4979491554737445e-05,drag-important
PbLi,0.01123654800138751,2.7546285213146695,3121.263333718753,2979.065022766645,2843.344973170826,0.0005648105064458892,1.5558431301940298e-05,drag-important
PbLi,0.01123654800138751,2.8610916768857493,3121.263333718753,3094.202385398685,3067.3760519911334,0.0005648105064458892,1.6159746390099587e-05,drag-important
PbLi,0.01123654800138751,2.9716695083219946,3121.263333718753,3213.789671806322,3309.058849034508,0.0005648105064458892,1.6784301599851526e-05,drag-important
PbLi,0.01123654800138751,3.086521043010717,3121.263333718753,3337.9988663146796,3569.7841675674777,0.0005648105064458892,1.7432995134587776e-05,drag-important
PbLi,0.01123654800138751,3.2058114545608856,3121.263333718753,3467.008600240959,3851.0523941674796,0.0005648105064458892,1.810675991220567e-05,drag-important
PbLi,0.01123654800138751,3.3297123003473708,3121.263333718753,3601.004408792873,4154.482132943334,0.0005648105064458892,1.8806564906783057e-05,drag-important
PbLi,0.01123654800138751,3.458401768235997,3121.263333718753,3740.178997895903,4481.8195200578675,0.0005648105064458892,1.9533416542107323e-05,drag-important
PbLi,0.01123654800138751,3.592064932844225,3121.263333718753,3884.732521333116,4834.948272154649,0.0005648105064458892,2.0288360139062662e-05,drag-important
PbLi,0.01123654800138751,3.730894021706014,3121.263333718753,4034.8728685961046,5215.9005265141495,0.0005648105064458892,2.1072481418957146e-05,drag-important
PbLi,0.01123654800138751,3.8750886917236347,3121.263333718753,4190.815963861036,5626.868535320783,0.0005648105064458892,2.188690806495165e-05,drag-important
PbLi,0.01123654800138751,4.024856316304029,3121.263333718753,4352.78607651977,6070.217281337404,0.0005648105064458892,2.273281134383615e-05,drag-important
PbLi,0.01123654800138751,4.180412283592646,3121.263333718753,4521.016143712635,6548.4980875862275,0.0005648105064458892,2.3611407790485788e-05,drag-important
PbLi,0.01123654800138751,4.34198030623367,3121.263333718753,4695.74810532673,7064.463299355322,0.0005648105064458892,2.4523960957419163e-05,drag-important
PbLi,0.01123654800138751,4.509792743102108,3121.263333718753,4877.233251941492,7621.082123020636,0.0005648105064458892,2.547178323197498e-05,drag-important
PbLi,0.01123654800138751,4.684090933470462,3121.263333718753,5065.73258622199,8221.557712830781,0.0005648105064458892,2.64562377237205e-05,drag-important
PbLi,0.01123654800138751,4.865125544090534,3121.263333718753,5261.5171982796055,8869.345603983104,0.0005648105064458892,2.7478740224806072e-05,drag-important
PbLi,0.01123654800138751,5.053156929689541,3121.263333718753,5464.868655539986,9568.17359806734,0.0005648105064458892,2.854076124608505e-05,drag-important
PbLi,0.01123654800138751,5.2484555073989805,3121.263333718753,5676.079407678933,10322.063215310842,0.0005648105064458892,2.964382813192735e-05,drag-important
PbLi,0.01123654800138751,5.451302145654736,3121.263333718753,5895.453207208576,11135.35283707583,0.0005648105064458892,3.0789527256768146e-05,drag-important
PbLi,0.01123654800138751,5.661988568127707,3121.263333718753,6123.305546318719,12012.722671785992,0.0005648105064458892,3.197950630655046e-05,drag-important
PbLi,0.01123654800138751,5.880817773265887,3121.263333718753,6359.9641106015915,12959.221687952919,0.0005648105064458892,3.3215476648342926e-05,drag-important
PbLi,0.01123654800138751,6.108104470051255,3121.263333718753,6605.769250312519,13980.296669292924,0.0005648105064458892,3.4499215791540496e-05,drag-important
PbLi,0.01123654800138751,6.344175530598146,3121.263333718753,6861.074469844271,15081.82355913664,0.0005648105064458892,3.5832569944187574e-05,drag-important
PbLi,0.01123654800138751,6.589370460244033,3121.263333718753,7126.246936119025,16270.141274507961,0.0005648105064458892,3.7217456668100144e-05,drag-important
PbLi,0.01123654800138751,6.844041885808749,3121.263333718753,7401.668006629062,17552.088184460987,0.0005648105064458892,3.865586763660519e-05,drag-important
PbLi,0.01123654800138751,7.108556062724371,3121.263333718753,7687.733777885637,18935.041462595535,0.0005648105064458892,4.0149871498863484e-05,drag-important
PbLi,0.01123654800138751,7.383293401765052,3121.263333718753,7984.855655064726,20426.95954021166,0.0005648105064458892,4.1701616854895125e-05,drag-important
PbLi,0.01123654800138751,7.668649016134385,3121.263333718753,8293.46094366896,22036.427904407024,0.0005648105064458892,4.3313335345586325e-05,drag-important
PbLi,0.01123654800138751,7.965033289697003,3121.263333718753,8613.993464056537,23772.708504669456,0.0005648105064458892,4.4987344862121324e-05,drag-important
PbLi,0.01123654800138751,8.272872467171695,3121.263333718753,8946.914189721,25645.79305228329,0.0005648105064458892,4.6726052879454985e-05,drag-important
PbLi,0.01123654800138751,8.59260926713478,3121.263333718753,9292.701910239759,27666.460519269593,0.0005648105064458892,4.853195991862037e-05,drag-important
PbLi,0.01123654800138751,8.924703518715342,3121.263333718753,9651.853919844798,29846.339167747257,0.0005648105064458892,5.0407663142850223e-05,drag-important
PbLi,0.01123654800138751,9.26963282289799,3121.263333718753,10024.886732605826,32197.97346667319,0.0005648105064458892,5.235586009268452e-05,drag-important
PbLi,0.01123654800138751,9.627893239384193,3121.263333718753,10412.336825254431,34734.89628104496,0.0005648105064458892,5.437935256543539e-05,drag-important
PbLi,0.01123654800138751,10.0,3121.263333718753,10814.761408717502,37471.70674899044,0.0005648105064458892,5.648105064458892e-05,drag-important
PbLi,0.011911031332830068,0.5,3308.619814675019,540.7380704358751,88.37451178942223,0.0005987137365103487,2.993568682551743e-06,drag-important
PbLi,0.011911031332830068,0.5193244124838053,3308.619814675019,561.6369614734748,95.33766167211944,0.0005987137365103487,3.1092665945922062e-06,drag-important
PbLi,0.011911031332830068,0.5393956908032993,3308.619814675019,583.3435700928039,102.84944775440819,0.0005987137365103487,3.2294360949842394e-06,drag-important
PbLi,0.011911031332830068,0.5602427004454394,3308.619814675019,605.8891136293018,110.95309784045368,0.0005987137365103487,3.35425000536337e-06,drag-important
PbLi,0.011911031332830068,0.5818954225143368,3308.619814675019,629.3060159317416,119.69524571283509,0.0005987137365103487,3.483887826718266e-06,drag-important
PbLi,0.011911031332830068,0.6043849968485473,3308.619814675019,653.627953992552,129.12619949429066,0.0005987137365103487,3.6185359975398897e-06,drag-important
PbLi,0.011911031332830068,0.6277437668047968,3308.619814675019,678.8899063803476,139.3002311540551,0.0005987137365103487,3.7583881619478087e-06,drag-important
PbLi,0.011911031332830068,0.652005325772544,3308.619814675019,705.1282035443193,150.27588882480163,0.0005987137365103487,3.903645448179269e-06,drag-important
PbLi,0.011911031332830068,0.6772045654862772,3308.619814675019,732.3805800628296,162.11633372746738,0.0005987137365103487,4.054516757841561e-06,drag-important
PbLi,0.011911031332830068,0.7033777262050231,3308.619814675019,760.6862289113551,174.88970364285092,0.0005987137365103487,4.211219066343623e-06,drag-important
PbLi,0.011911031332830068,0.7305624488312371,3308.619814675019,790.0858578278219,188.6695050216397,0.0005987137365103487,4.373977734939004e-06,drag-important
PbLi,0.011911031332830068,0.7587978290440246,3308.619814675019,820.6217478563939,203.53503598932772,0.0005987137365103487,4.543026834828887e-06,drag-important
PbLi,0.011911031332830068,0.7881244735245502,3308.619814675019,852.3378141539105,219.57184268027564,0.0005987137365103487,4.718609483791347e-06,drag-important
PbLi,0.011911031332830068,0.818584558354491,3308.619814675019,885.2796691464209,236.8722115269613,0.0005987137365103487,4.900978195820908e-06,drag-important
PbLi,0.011911031332830068,0.8502218896715226,3308.619814675019,919.4946881266453,255.53570033738097,0.0005987137365103487,5.090395244281266e-06,drag-important
PbLi,0.011911031332830068,0.8830819666690685,3308.619814675019,955.0320773866998,275.6697112167729,0.0005987137365103487,5.287133039093451e-06,drag-important
PbLi,0.011911031332830068,0.9172120470309147,3308.619814675019,991.9429449840719,297.39010863063453,0.0005987137365103487,5.491474518501845e-06,drag-important
PbLi,0.011911031332830068,0.9526612148947965,3308.619814675019,1030.2803742426179,320.8218861657785,0.0005987137365103487,5.7037135559815175e-06,drag-important
PbLi,0.011911031332830068,0.989480451442697,3308.619814675019,1070.0995000942853,346.09988582641523,0.0005987137365103487,5.924155382872037e-06,drag-important
PbLi,0.011911031332830068,1.0277227082193783,3308.619814675019,1111.4575883713571,373.36957400456447,0.0005987137365103487,6.1531170273455865e-06,drag-important
PbLi,0.011911031332830068,1.067442983284588,3308.619814675019,1154.4141181632444,402.78787859025135,0.0005987137365103487,6.390927770340692e-06,drag-important
PbLi,0.011911031332830068,1.1086984003084581,3308.619814675019,1199.0308673562743,434.52409203876795,0.0005987137365103487,6.637929619117232e-06,drag-important
PbLi,0.011911031332830068,1.1515482907238497,3308.619814675019,1245.3720014794894,468.76084559185523,0.0005987137365103487,6.894477799113812e-06,drag-important
PbLi,0.011911031332830068,1.1960542790537871,3308.619814675019,1293.5041659842332,505.69516025911486,0.0005987137365103487,7.16094126481484e-06,drag-important
PbLi,0.011911031332830068,1.2422803715366988,3308.619814675019,1343.4965820902332,545.5395806077007,0.0005987137365103487,7.437703230362009e-06,drag-important
PbLi,0.011911031332830068,1.290293048176919,3308.619814675019,1395.4211463360216,588.5233978848657,0.0005987137365103487,7.725161720673306e-06,drag-important
PbLi,0.011911031332830068,1.3401613583528338,3308.619814675019,1449.3525339768655,634.8939695120243,0.0005987137365103487,8.023730143862095e-06,drag-important
PbLi,0.011911031332830068,1.3919570201201679,3308.619814675019,1505.3683063789003,684.9181425435743,0.0005987137365103487,8.333837885779564e-06,drag-important
PbLi,0.011911031332830068,1.4457545233532292,3308.619814675019,1563.549022563927,738.8837892820075,0.0005987137365103487,8.655930927535499e-06,drag-important
PbLi,0.011911031332830068,1.5016312368724398,3308.619814675019,1623.9783550652794,797.1014638862559,0.0005987137365103487,8.99047248688555e-06,drag-important
PbLi,0.011911031332830068,1.5596675197122196,3308.619814675019,1686.743210261386,859.9061895064963,0.0005987137365103487,9.337943684407309e-06,drag-important
PbLi,0.011911031332830068,1.6199468366892449,3308.619814675019,1751.9338533600842,927.6593862297788,0.0005987137365103487,9.698844235423371e-06,drag-important
PbLi,0.011911031332830068,1.682555878437282,3308.619814675019,1819.6440382134297,1000.7509509311519,0.0005987137365103487,1.0073693168666371e-05,drag-important
PbLi,0.011911031332830068,1.747584686081229,3308.619814675019,1889.9711421496968,1079.6015009991345,0.0005987137365103487,1.0463029572719573e-05,drag-important
PbLi,0.011911031332830068,1.8151267807296594,3308.619814675019,1963.0163060164757,1164.6647948474138,0.0005987137365103487,1.0867413371306546e-05,drag-important
PbLi,0.011911031332830068,1.8852792979721031,3308.619814675019,2038.884579636273,1256.4303431420078,0.0005987137365103487,1.1287426128544848e-05,drag-important
PbLi,0.011911031332830068,1.958143127574487,3308.619814675019,2117.685072883796,1355.426225770619,0.0005987137365103487,1.1723671885321813e-05,drag-important
PbLi,0.011911031332830068,2.0338230585736428,3308.619814675019,2199.531112602203,1462.2221307649029,0.0005987137365103487,1.2176778027995311e-05,drag-important
PbLi,0.011911031332830068,2.1124279299795465,3308.619814675019,2284.54040558398,1577.4326326636144,0.0005987137365103487,1.2647396190668752e-05,drag-important
PbLi,0.011911031332830068,2.1940707873020178,3308.619814675019,2372.835207850829,1701.7207291825137,0.0005987137365103487,1.3136203192337933e-05,drag-important
PbLi,0.011911031332830068,2.278869045127002,3308.619814675019,2464.542500476041,1835.8016565433934,0.0005987137365103487,1.3643902010257574e-05,drag-important
PbLi,0.011911031332830068,2.3669446559762215,3308.619814675019,2559.794172202177,1980.4470054181295,0.0005987137365103487,1.4171222790927254e-05,drag-important
PbLi,0.011911031332830068,2.4584242856930683,3308.619814675019,2658.727209116729,2136.4891611736743,0.0005987137365103487,1.4718923900150816e-05,drag-important
PbLi,0.011911031332830068,2.553439495606943,3308.619814675019,2761.4838916585054,2304.826093970071,0.0005987137365103487,1.528779301367933e-05,drag-important
PbLi,0.011911031332830068,2.6521269317380396,3308.619814675019,2868.211999238091,2486.4265262769118,0.0005987137365103487,1.5878648250006076e-05,drag-important
PbLi,0.011911031332830068,2.7546285213146695,3308.619814675019,2979.065022766645,2682.335507545565,0.0005987137365103487,1.6492339346942823e-05,drag-important
PbLi,0.011911031332830068,2.8610916768857493,3308.619814675019,3094.202385398685,2893.680428117518,0.0005987137365103487,1.712974888366926e-05,drag-important
PbLi,0.011911031332830068,2.9716695083219946,3308.619814675019,3213.789671806322,3121.6775069768705,0.0005987137365103487,1.7791793550013315e-05,drag-important
PbLi,0.011911031332830068,3.086521043010717,3308.619814675019,3337.9988663146796,3367.63879068182,0.0005987137365103487,1.8479425464787645e-05,drag-important
PbLi,0.011911031332830068,3.2058114545608856,3308.619814675019,3467.008600240959,3632.9797037516146,0.0005987137365103487,1.9193633545078237e-05,drag-important
PbLi,0.011911031332830068,3.3297123003473708,3308.619814675019,3601.004408792873,3919.227193958935,0.0005987137365103487,1.9935444928454426e-05,drag-important
PbLi,0.011911031332830068,3.458401768235997,3308.619814675019,3740.178997895903,4228.028519401112,0.0005987137365103487,2.0705926450145704e-05,drag-important
PbLi,0.011911031332830068,3.592064932844225,3308.619814675019,3884.732521333116,4561.1607279168265,0.0005987137365103487,2.1506186177309606e-05,drag-important
PbLi,0.011911031332830068,3.730894021706014,3308.619814675019,4034.8728685961046,4920.540883399151,0.0005987137365103487,2.2337375002597293e-05,drag-important
